Code,Name,F-Score,Timing_Score,Combined_Score,Rating,Recommendation,Current_Price,Change_30D,Signals,ROA
083500,에프엔에스테크,5,2.0,60.0,D (부진),매수 보류,12690,3.0,"20일선 > 60일선 (상승 추세), RSI 42.2 (중립 구간)",11.33
035720,카카오,4,4.0,60.0,C (보통),관망 ⭐,63800,0.95,"단기 정배열 (5>20), RSI 53.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",2.34
311320,지오엘리먼트,5,2.0,60.0,D (부진),매수 보류,6820,-6.45,"20일선 > 60일선 (상승 추세), RSI 43.1 (중립 구간)",4.42
205470,휴마시스,4,4.0,60.0,C (보통),관망 ⭐,1263,-6.51,"RSI 48.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",-10.73
090370,메타랩스,4,4.0,60.0,C (보통),관망 ⭐,1630,19.15,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 52.8 (중립 구간)",-0.53
007160,사조산업,4,4.0,60.0,C (보통),관망 ⭐,49650,3.01,"단기 정배열 (5>20), RSI 54.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.26
009410,태영건설,4,4.0,60.0,C (보통),관망 ⭐,1626,0.74,"RSI 51.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.4배)",1.54
032500,케이엠더블유,4,4.0,60.0,C (보통),관망 ⭐,16050,33.53,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 55.6 (중립 구간)",-6.12
117730,티로보틱스,4,4.0,60.0,C (보통),관망 ⭐,17100,44.67,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 52.1 (중립 구간)",-0.75
126340,비나텍,4,3.5,57.5,C (보통),관망 ⭐,51600,13.66,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 48.2 (중립 구간)",-0.86
145210,다이나믹디자인,4,3.5,57.5,C (보통),관망 ⭐,847,31.93,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 47.7 (중립 구간)",-6.81
024720,콜마홀딩스,4,3.5,57.5,C (보통),관망 ⭐,11010,-13.78,"RSI 38.3 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.0배)",2.59
361610,SK아이이테크놀로지,4,3.5,57.5,C (보통),관망 ⭐,31800,10.8,"20일선 > 60일선 (상승 추세), RSI 54.9 (중립 구간), MACD 0선 위 (상승 추세)",-3.19
214450,파마리서치,5,1.5,57.5,D (부진),매수 보류,434500,-20.57,거래량 급증 (2.9배) ⭐,17.27
075180,새론오토모티브,4,3.5,57.5,C (보통),관망 ⭐,3220,1.58,"골든크로스 발생 (최근 5일 이내) ⭐, RSI 54.6 (중립 구간), 볼린저 중심선 위",3.53
005960,동부건설,4,3.5,57.5,C (보통),관망 ⭐,5800,-2.52,"RSI 53.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",1.65
226400,오스테오닉,5,1.5,57.5,D (부진),매수 보류,6890,-8.74,"RSI 39.8 (과매도 탈출), 거래량 정상 (1.4배)",6.43
012750,에스원,5,1.5,57.5,D (부진),매수 보류,74100,-14.04,"RSI 41.8 (중립 구간), 거래량 정상 (1.1배)",7.64
012620,원일특강,4,3.5,57.5,C (보통),관망 ⭐,7680,-7.91,"RSI 45.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.4배)",2.62
101160,월덱스,4,3.5,57.5,C (보통),관망 ⭐,26250,9.6,"20일선 > 60일선 (상승 추세), RSI 57.8 (중립 구간), MACD 0선 위 (상승 추세)",16.59
028670,팬오션,4,3.5,57.5,C (보통),관망 ⭐,3800,-3.92,"RSI 49.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",3.22
307280,원바이오젠,4,3.5,57.5,C (보통),관망 ⭐,5190,-7.32,"RSI 50.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",12.83
009450,경동나비엔,5,1.5,57.5,D (부진),매수 보류,62000,-16.67,거래량 급증 (4.6배) ⭐,8.76
100840,SNT에너지,5,1.5,57.5,D (부진),매수 보류,41700,-22.63,"RSI 33.8 (과매도 탈출), 볼린저 하단 근처",8.84
146320,비씨엔씨,4,3.5,57.5,C (보통),관망 ⭐,13480,-6.52,"20일선 > 60일선 (상승 추세), RSI 43.3 (중립 구간), MACD 0선 위 (상승 추세)",0.73
014470,부방,5,1.5,57.5,D (부진),매수 보류,1409,-7.12,"RSI 39.3 (과매도 탈출), 거래량 정상 (1.0배)",3.62
079960,동양이엔피,4,3.5,57.5,C (보통),관망 ⭐,22200,2.78,"RSI 56.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",7.41
060590,씨티씨바이오,4,3.5,57.5,C (보통),관망 ⭐,5250,-24.79,"RSI 42.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",-3.38
081180,쎄크,5,1.5,57.5,D (부진),매수 보류,7980,-13.17,"RSI 37.3 (과매도 탈출), 거래량 정상 (1.0배)",2.69
025870,신라에스지,4,3.5,57.5,C (보통),관망 ⭐,5440,4.02,"골든크로스 발생 (최근 5일 이내) ⭐, RSI 48.2 (중립 구간), MACD 0선 위 (상승 추세)",0.22
304100,솔트룩스,4,3.5,57.5,C (보통),관망 ⭐,31450,-5.13,"RSI 49.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",-6.33
088280,쏘닉스,4,3.5,57.5,C (보통),관망 ⭐,2200,-3.51,"RSI 54.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",-3.86
267850,아시아나IDT,5,1.5,57.5,D (부진),매수 보류,11280,-4.0,"RSI 36.0 (과매도 탈출), 거래량 정상 (1.4배)",5.37
195500,마니커에프앤지,4,3.5,57.5,C (보통),관망 ⭐,2630,-5.73,"RSI 45.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",2.45
039130,하나투어,4,3.5,57.5,C (보통),관망 ⭐,46850,-6.49,"RSI 43.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",9.1
348150,고바이오랩,4,3.5,57.5,C (보통),관망 ⭐,5050,-12.78,"RSI 45.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.3배)",-4.51
121440,골프존홀딩스,4,3.5,57.5,C (보통),관망 ⭐,5290,-2.94,"RSI 53.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",4.15
010780,아이에스동서,4,3.5,57.5,C (보통),관망 ⭐,18570,1.31,"RSI 52.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",1.27
004910,조광페인트,4,3.5,57.5,C (보통),관망 ⭐,5180,-6.5,"RSI 43.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.1배)",4.08
241590,화승엔터프라이즈,4,3.5,57.5,C (보통),관망 ⭐,5150,-18.77,"RSI 40.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.2배)",0.64
376270,에이치이엠파마,4,3.5,57.5,C (보통),관망 ⭐,28750,2.31,"20일선 > 60일선 (상승 추세), RSI 59.3 (중립 구간), MACD 0선 위 (상승 추세)",-20.6
153710,옵티팜,4,3.5,57.5,C (보통),관망 ⭐,4880,-5.06,"RSI 41.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.0배)",-5.54
250930,예선테크,4,3.5,57.5,C (보통),관망 ⭐,512,9.4,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 49.8 (중립 구간)",-11.26
012340,뉴인텍,4,3.5,57.5,C (보통),관망 ⭐,468,-5.84,"RSI 51.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",-8.72
206400,베노티앤알,4,3.5,57.5,C (보통),관망 ⭐,2035,-11.33,"RSI 43.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.8배)",-3.44
067920,이글루,4,3.5,57.5,C (보통),관망 ⭐,5480,-3.69,"RSI 53.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",6.41
039310,세중,4,3.5,57.5,C (보통),관망 ⭐,1447,-1.83,"단기 정배열 (5>20), RSI 45.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.53
092130,이크레더블,4,3.5,57.5,C (보통),관망 ⭐,17580,4.64,"단기 정배열 (5>20), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.5배)",25.05
259960,크래프톤,4,3.5,57.5,C (보통),관망 ⭐,272000,-9.18,"RSI 41.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",11.11
004770,써니전자,4,3.5,57.5,C (보통),관망 ⭐,1562,-2.62,"RSI 49.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",5.17
004360,세방,4,3.5,57.5,C (보통),관망 ⭐,13820,-0.14,"RSI 54.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",5.78
001040,CJ,4,3.5,57.5,C (보통),관망 ⭐,170500,-7.34,"RSI 47.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.0배)",1.94
035150,백산,4,3.5,57.5,C (보통),관망 ⭐,13300,-5.2,"RSI 45.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.9배)",10.95
006140,피제이전자,5,1.5,57.5,D (부진),매수 보류,5120,-2.1,"RSI 43.1 (중립 구간), 거래량 정상 (0.9배)",4.79
004270,남성,5,1.5,57.5,D (부진),매수 보류,859,-13.84,"RSI 37.6 (과매도 탈출), 거래량 정상 (0.9배)",1.59
084990,헬릭스미스,5,1.5,57.5,D (부진),매수 보류,5100,-21.54,"RSI 43.3 (중립 구간), 거래량 정상 (1.0배)",-10.41
000590,CS홀딩스,5,1.5,57.5,D (부진),매수 보류,75100,-9.19,"RSI 41.7 (중립 구간), 거래량 정상 (1.3배)",9.19
253590,네오셈,4,3.5,57.5,C (보통),관망 ⭐,12330,22.69,"20일선 > 60일선 (상승 추세), RSI 59.3 (중립 구간), MACD 0선 위 (상승 추세)",13.53
002310,아세아제지,4,3.5,57.5,C (보통),관망 ⭐,7490,-8.55,"RSI 46.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.8배)",2.33
002820,SUN&L,4,3.5,57.5,C (보통),관망 ⭐,2525,-3.63,"RSI 49.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",-2.11
000270,기아,4,3.5,57.5,C (보통),관망 ⭐,118600,16.27,"20일선 > 60일선 (상승 추세), RSI 62.4 (상승 모멘텀), MACD 0선 위 (상승 추세)",7.9
339950,아이비김영,5,1.5,57.5,D (부진),매수 보류,1880,-5.39,"RSI 47.4 (중립 구간), 거래량 정상 (1.2배)",12.46
208640,썸에이지,5,1.5,57.5,D (부진),매수 보류,334,-21.23,"RSI 35.6 (과매도 탈출), 거래량 정상 (1.3배)",-27.49
024120,KB오토시스,5,1.5,57.5,D (부진),매수 보류,3420,0.15,"RSI 45.0 (중립 구간), 거래량 정상 (1.3배)",1.2
053980,오상자이엘,5,1.5,57.5,D (부진),매수 보류,3425,-2.84,"RSI 49.1 (중립 구간), 볼린저 중심선 위",4.7
175250,아이큐어,5,1.5,57.5,D (부진),매수 보류,2170,0.0,"MACD 0선 위 (상승 추세), 볼린저 하단 반등 ⭐",0.0
228670,레이,5,1.5,57.5,D (부진),매수 보류,4970,-13.41,"RSI 40.2 (중립 구간), 거래량 정상 (1.3배)",1.0
086280,현대글로비스,5,1.5,57.5,D (부진),매수 보류,169500,-0.18,"RSI 51.0 (중립 구간), 볼린저 중심선 위",9.37
101330,모베이스,5,1.5,57.5,D (부진),매수 보류,2990,-11.41,"RSI 34.9 (과매도 탈출), 거래량 정상 (1.0배)",3.36
089010,켐트로닉스,4,3.5,57.5,C (보통),관망 ⭐,33750,11.75,"20일선 > 60일선 (상승 추세), 이동평균 정배열 (5>20>60), RSI 48.8 (중립 구간)",4.09
066430,아이로보틱스,4,3.5,57.5,C (보통),관망 ⭐,1303,-10.75,"RSI 46.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",-0.98
309710,아이티켐,4,3.5,57.5,C (보통),관망 ⭐,26200,-16.03,"20일선 > 60일선 (상승 추세), RSI 41.2 (중립 구간), 거래량 급증 (2.5배) ⭐",8.5
033130,디지틀조선,5,1.5,57.5,D (부진),매수 보류,1442,-5.44,"RSI 45.6 (중립 구간), 거래량 정상 (1.2배)",3.88
041520,이엘씨,5,1.5,57.5,D (부진),매수 보류,6900,-13.64,"RSI 38.0 (과매도 탈출), 거래량 정상 (0.9배)",-0.16
096530,씨젠,5,1.5,57.5,D (부진),매수 보류,25500,0.59,"RSI 48.5 (중립 구간), 거래량 정상 (1.0배)",4.45
234920,자이글,4,3.5,57.5,C (보통),관망 ⭐,5310,1.14,"골든크로스 발생 (최근 5일 이내) ⭐, RSI 51.0 (중립 구간), MACD 0선 위 (상승 추세)",-12.45
413640,비아이매트릭스,5,1.5,57.5,D (부진),매수 보류,12630,-15.57,"RSI 44.3 (중립 구간), 거래량 정상 (0.9배)",7.6
177830,파버나인,4,3.5,57.5,C (보통),관망 ⭐,2925,-3.15,"단기 정배열 (5>20), RSI 49.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐",4.22
006360,GS건설,4,3.5,57.5,C (보통),관망 ⭐,18900,1.67,"RSI 52.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",0.73
230360,에코마케팅,5,1.5,57.5,D (부진),매수 보류,11250,-18.42,"RSI 36.5 (과매도 탈출), 거래량 정상 (1.4배)",11.12
053580,웹케시,4,3.5,57.5,C (보통),관망 ⭐,11260,-16.34,"RSI 40.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (0.8배)",5.72
012330,현대모비스,5,1.5,57.5,D (부진),매수 보류,300000,-0.33,"RSI 48.6 (중립 구간), 거래량 정상 (0.8배)",5.71
005860,한일사료,5,1.5,57.5,D (부진),매수 보류,3150,-6.25,"RSI 38.5 (과매도 탈출), 거래량 정상 (0.8배)",1.78
262840,아이퀘스트,4,3.5,57.5,C (보통),관망 ⭐,1992,-7.13,"RSI 45.2 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",6.87
023450,동남합성,5,1.5,57.5,D (부진),매수 보류,31350,-7.52,"RSI 39.2 (과매도 탈출), 거래량 정상 (1.1배)",6.91
004060,SG세계물산,4,3.5,57.5,C (보통),관망 ⭐,312,-3.11,"RSI 50.7 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",1.75
336570,원텍,5,1.5,57.5,D (부진),매수 보류,7680,-21.95,거래량 급증 (4.4배) ⭐,20.8
198940,한주라이트메탈,4,3.5,57.5,C (보통),관망 ⭐,704,0.43,"RSI 48.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 거래량 정상 (1.0배)",-3.47
040610,SG&G,4,3.5,57.5,C (보통),관망 ⭐,1842,0.49,"RSI 55.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐, 볼린저 중심선 위",3.57
134380,미원화학,4,3.5,57.5,C (보통),관망 ⭐,85400,-2.29,"20일선 > 60일선 (상승 추세), RSI 45.3 (중립 구간), 거래량 급증 (2.1배) ⭐",14.37
044820,코스맥스비티아이,4,3.0,55.0,C (보통),관망 ⭐,14100,-21.93,"RSI 37.9 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",0.84
134060,이퓨쳐,5,1.0,55.0,D (부진),매수 보류,4440,1.14,RSI 50.3 (중립 구간),8.76
425420,티에프이,5,1.0,55.0,D (부진),매수 보류,37600,-10.9,RSI 45.5 (중립 구간),8.98
102460,이연제약,4,3.0,55.0,C (보통),관망 ⭐,10870,-6.13,"RSI 46.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",0.84
268280,미원에스씨,5,1.0,55.0,D (부진),매수 보류,138500,-1.42,RSI 49.0 (중립 구간),10.66
352820,하이브,4,3.0,55.0,C (보통),관망 ⭐,291000,7.18,"20일선 > 60일선 (상승 추세), RSI 45.0 (중립 구간), MACD 0선 위 (상승 추세)",0.96
014580,태경비케이,5,1.0,55.0,D (부진),매수 보류,4755,-1.14,RSI 45.4 (중립 구간),9.02
051390,YW,4,3.0,55.0,C (보통),관망 ⭐,3950,2.2,"20일선 > 60일선 (상승 추세), RSI 52.6 (중립 구간), MACD 0선 위 (상승 추세)",4.46
271940,일진하이솔루스,4,3.0,55.0,C (보통),관망 ⭐,16700,-4.68,"20일선 > 60일선 (상승 추세), RSI 37.1 (과매도 탈출), 볼린저 하단 반등 ⭐",0.52
010820,퍼스텍,4,3.0,55.0,C (보통),관망 ⭐,4020,-10.27,"20일선 > 60일선 (상승 추세), RSI 35.0 (과매도 탈출), 볼린저 하단 반등 ⭐",3.11
415380,스튜디오삼익,4,3.0,55.0,C (보통),관망 ⭐,2330,-35.28,"RSI 34.5 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",7.58
178780,일월지엠엘,5,1.0,55.0,D (부진),매수 보류,2765,-6.9,RSI 37.7 (과매도 탈출),16.23
033050,제이엠아이,5,1.0,55.0,D (부진),매수 보류,776,-5.94,RSI 43.1 (중립 구간),4.35
078130,국일제지,4,3.0,55.0,C (보통),관망 ⭐,375,-17.04,"RSI 35.0 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",-9.13
417010,나노팀,4,3.0,55.0,C (보통),관망 ⭐,4915,2.93,"골든크로스 발생 (최근 5일 이내) ⭐, RSI 49.6 (중립 구간)",1.01
036090,위지트,4,3.0,55.0,C (보통),관망 ⭐,662,-5.43,"RSI 46.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐",0.3
089470,HDC현대EP,4,3.0,55.0,C (보통),관망 ⭐,3895,-4.3,"RSI 48.0 (중립 구간), MACD > Signal & 양전환 ⭐⭐",2.52
352940,인바이오,5,1.0,55.0,D (부진),매수 보류,2170,-2.25,RSI 42.3 (중립 구간),0.88
205500,넥써쓰,4,3.0,55.0,C (보통),관망 ⭐,2325,-29.22,"RSI 30.6 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",-24.26
092870,엑시콘,4,3.0,55.0,C (보통),관망 ⭐,15570,6.06,"20일선 > 60일선 (상승 추세), RSI 54.6 (중립 구간), MACD 0선 위 (상승 추세)",-0.26
080530,코디,4,3.0,55.0,C (보통),관망 ⭐,1141,-8.94,"RSI 42.1 (중립 구간), MACD > Signal & 양전환 ⭐⭐",0.79
043340,에쎈테크,4,3.0,55.0,C (보통),관망 ⭐,433,-10.35,"RSI 38.1 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",-4.02
331920,셀레믹스,5,1.0,55.0,D (부진),매수 보류,2785,-9.14,RSI 40.9 (중립 구간),41.84
185490,아이진,4,3.0,55.0,C (보통),관망 ⭐,1826,-16.01,"RSI 34.4 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",-19.75
042510,라온시큐어,4,3.0,55.0,C (보통),관망 ⭐,9890,-12.63,"RSI 44.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",7.22
012800,대창,5,1.0,55.0,D (부진),매수 보류,1272,-1.85,RSI 44.3 (중립 구간),0.43
000300,DH오토넥스,5,1.0,55.0,D (부진),매수 보류,1984,0.0,20일선 > 60일선 (상승 추세),171.71
065450,빅텍,5,1.0,55.0,D (부진),매수 보류,3675,-6.13,RSI 40.4 (중립 구간),3.54
222800,심텍,4,3.0,55.0,C (보통),관망 ⭐,53000,27.56,"20일선 > 60일선 (상승 추세), RSI 48.6 (중립 구간), MACD 0선 위 (상승 추세)",-1.4
136150,원일티엔아이,5,1.0,55.0,D (부진),매수 보류,21050,-7.47,RSI 43.1 (중립 구간),10.82
087260,모바일어플라이언스,4,3.0,55.0,C (보통),관망 ⭐,1812,-13.71,"RSI 40.5 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.77
012320,경동인베스트,5,1.0,55.0,D (부진),매수 보류,52300,-11.51,RSI 38.0 (과매도 탈출),3.57
443250,레뷰코퍼레이션,5,1.0,55.0,D (부진),매수 보류,9620,-15.76,RSI 35.7 (과매도 탈출),9.1
075970,동국알앤에스,5,1.0,55.0,D (부진),매수 보류,2305,-1.5,RSI 43.0 (중립 구간),1.33
045390,대아티아이,5,1.0,55.0,D (부진),매수 보류,3890,-12.49,RSI 36.0 (과매도 탈출),5.03
317850,대모,5,1.0,55.0,D (부진),매수 보류,6530,-4.25,RSI 39.0 (과매도 탈출),0.16
217270,넵튠,5,1.0,55.0,D (부진),매수 보류,5850,-4.26,RSI 45.0 (중립 구간),1.18
153460,네이블,5,1.0,55.0,D (부진),매수 보류,7340,-5.29,RSI 43.0 (중립 구간),3.61
033320,제이씨현시스템,5,1.0,55.0,D (부진),매수 보류,4610,-9.25,RSI 42.7 (중립 구간),1.34
263700,케어랩스,4,3.0,55.0,C (보통),관망 ⭐,3985,-23.66,"RSI 40.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐",-13.75
136540,윈스테크넷,5,1.0,55.0,D (부진),매수 보류,12030,-3.37,RSI 45.8 (중립 구간),9.76
122640,예스티,5,1.0,55.0,D (부진),매수 보류,17800,-7.72,RSI 45.6 (중립 구간),5.48
128540,에코캡,5,1.0,55.0,D (부진),매수 보류,1615,-14.14,RSI 38.9 (과매도 탈출),10.62
188040,바이오포트,4,3.0,55.0,C (보통),관망 ⭐,9090,-20.89,"RSI 31.7 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",8.54
085670,뉴프렉스,5,1.0,55.0,D (부진),매수 보류,5120,-3.03,RSI 46.4 (중립 구간),9.68
222980,한국맥널티,5,1.0,55.0,D (부진),매수 보류,3415,-5.53,RSI 40.7 (중립 구간),-0.49
058630,엠게임,4,3.0,55.0,C (보통),관망 ⭐,6350,8.55,"20일선 > 60일선 (상승 추세), RSI 58.9 (중립 구간), MACD 0선 위 (상승 추세)",10.54
054940,엑사이엔씨,4,3.0,55.0,C (보통),관망 ⭐,678,-11.6,"RSI 40.9 (중립 구간), MACD > Signal & 양전환 ⭐⭐",4.55
053690,한미글로벌,5,1.0,55.0,D (부진),매수 보류,18710,-19.87,RSI 36.7 (과매도 탈출),5.61
005810,풍산홀딩스,5,1.0,55.0,D (부진),매수 보류,37900,-7.67,RSI 42.3 (중립 구간),7.58
192820,코스맥스,5,1.0,55.0,D (부진),매수 보류,158000,-31.15,거래량 증가 (1.9배),4.13
033250,체시스,5,1.0,55.0,D (부진),매수 보류,1041,-4.84,RSI 39.1 (과매도 탈출),7.34
081150,티플랙스,5,1.0,55.0,D (부진),매수 보류,2930,-5.18,RSI 39.0 (과매도 탈출),0.61
064240,홈캐스트,5,1.0,55.0,D (부진),매수 보류,2045,1.24,RSI 48.4 (중립 구간),-3.15
376180,피코그램,5,1.0,55.0,D (부진),매수 보류,2585,-17.68,RSI 37.2 (과매도 탈출),9.09
004560,현대비앤지스틸,5,1.0,55.0,D (부진),매수 보류,11330,-0.79,RSI 47.9 (중립 구간),3.32
043200,파루,4,3.0,55.0,C (보통),관망 ⭐,1006,-8.55,"RSI 43.4 (중립 구간), MACD > Signal & 양전환 ⭐⭐",-1.69
044960,이글벳,5,1.0,55.0,D (부진),매수 보류,4175,-3.02,RSI 45.3 (중립 구간),6.05
070590,한솔인티큐브,4,3.0,55.0,C (보통),관망 ⭐,2150,17.61,"20일선 > 60일선 (상승 추세), RSI 48.2 (중립 구간), MACD 0선 위 (상승 추세)",-9.79
072130,유엔젤,5,1.0,55.0,D (부진),매수 보류,4980,-10.27,RSI 31.7 (과매도 탈출),5.05
244920,에이플러스에셋,5,1.0,55.0,D (부진),매수 보류,6090,-14.83,RSI 40.9 (중립 구간),2.11
047820,초록뱀미디어,5,1.0,55.0,D (부진),매수 보류,5140,-27.2,RSI 36.1 (과매도 탈출),12.73
033540,파라텍,4,3.0,55.0,C (보통),관망 ⭐,1157,-10.17,"RSI 40.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",0.79
460860,동국제강,4,3.0,55.0,C (보통),관망 ⭐,8540,-6.97,"RSI 46.3 (중립 구간), MACD > Signal & 양전환 ⭐⭐",1.09
000700,유수홀딩스,4,3.0,55.0,C (보통),관망 ⭐,5580,-3.12,"RSI 45.8 (중립 구간), MACD > Signal & 양전환 ⭐⭐",6.6
223250,드림씨아이에스,4,3.0,55.0,C (보통),관망 ⭐,4315,6.28,"20일선 > 60일선 (상승 추세), RSI 46.9 (중립 구간), MACD 0선 위 (상승 추세)",4.56
010040,한국내화,5,1.0,55.0,D (부진),매수 보류,2100,-6.04,RSI 43.8 (중립 구간),1.79
027970,한국제지,5,1.0,55.0,D (부진),매수 보류,786,-2.36,RSI 45.7 (중립 구간),0.54
004140,동방,5,1.0,55.0,D (부진),매수 보류,2830,-5.35,RSI 45.9 (중립 구간),3.3
002600,조흥,5,1.0,55.0,D (부진),매수 보류,148800,-8.15,RSI 39.3 (과매도 탈출),0.63
900140,엘브이엠씨홀딩스,5,1.0,55.0,D (부진),매수 보류,1666,-2.69,RSI 45.2 (중립 구간),0.57
003310,대주산업,5,1.0,55.0,D (부진),매수 보류,1526,-6.89,RSI 40.8 (중립 구간),7.45
067730,로지시스,5,1.0,55.0,D (부진),매수 보류,2650,-10.77,RSI 37.0 (과매도 탈출),8.28
071280,로체시스템즈,5,1.0,55.0,D (부진),매수 보류,11120,-11.68,RSI 42.1 (중립 구간),7.68
032750,삼진,5,1.0,55.0,D (부진),매수 보류,3775,-6.44,RSI 40.3 (중립 구간),7.13
019770,서연탑메탈,5,1.0,55.0,D (부진),매수 보류,3620,-3.21,RSI 37.7 (과매도 탈출),6.21
025320,시노펙스,5,1.0,55.0,D (부진),매수 보류,6090,-15.06,RSI 31.9 (과매도 탈출),11.89
006050,국영지앤엠,5,1.0,55.0,D (부진),매수 보류,1233,-4.93,RSI 39.5 (과매도 탈출),3.57
123570,이엠넷,4,3.0,55.0,C (보통),관망 ⭐,2015,-10.04,"RSI 34.4 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",4.25
257370,피엔티엠에스,4,3.0,55.0,C (보통),관망 ⭐,2455,-27.58,"RSI 37.8 (과매도 탈출), MACD > Signal & 양전환 ⭐⭐",2.47
101930,인화정공,4,3.0,55.0,C (보통),관망 ⭐,50400,-9.35,"20일선 > 60일선 (상승 추세), RSI 36.0 (과매도 탈출), 볼린저 하단 반등 ⭐",9.3
009520,포스코엠텍,4,3.0,55.0,C (보통),관망 ⭐,16050,11.92,"20일선 > 60일선 (상승 추세), RSI 57.6 (중립 구간), MACD 0선 위 (상승 추세)",0.4
128660,피제이메탈,4,3.0,55.0,C (보통),관망 ⭐,2705,-4.75,"RSI 43.6 (중립 구간), MACD > Signal & 양전환 ⭐⭐",0.84
126640,화신정공,4,3.0,55.0,C (보통),관망 ⭐,1317,4.03,"20일선 > 60일선 (상승 추세), RSI 54.2 (중립 구간), MACD 0선 위 (상승 추세)",1.53
021050,서원,5,1.0,55.0,D (부진),매수 보류,1090,-4.64,RSI 38.5 (과매도 탈출),4.12
000890,보해양조,5,1.0,55.0,D (부진),매수 보류,423,-5.16,RSI 41.4 (중립 구간),4.83
091590,남화토건,5,1.0,55.0,D (부진),매수 보류,3650,-8.98,RSI 34.1 (과매도 탈출),3.94
